Benchmark: bp4-qd (Strike-Slip Fault in a 3D Wholespace)
3.385914724310E+01 3.51215e-08 -4.536581762202E-013 -8.98035 -12.8524 -2.591190104923E+001 -3.479340820871E-003 7.602059980198E+000
3.394458044089E+01 3.52109e-08 -4.663701826099E-013 -8.97985 -12.8028 -2.591333438030E+001 -3.895481642816E-003 7.602059980154E+000
3.404232481774E+01 3.53134e-08 -4.828165820988E-013 -8.97921 -12.7462 -2.591517994810E+001 -4.431698334842E-003 7.602059980103E+000
3.413040750488E+01 3.54058e-08 -4.995683417889E-013 -8.97857 -12.6958 -2.591702934327E+001 -4.970285966017E-003 7.602059980056E+000
3.423256087652E+01 3.55133e-08 -5.215673796607E-013 -8.97775 -12.6393 -2.591939062841E+001 -5.649931868936E-003 7.602059979998E+000
3.432335024256E+01 3.56089e-08 -5.436253975077E-013 -8.97696 -12.5899 -2.592167325481E+001 -6.319462859034E-003 7.602059979946E+000
3.441970581039E+01 3.57106e-08 -5.698819863290E-013 -8.97606 -12.5408 -2.592426622081E+001 -7.063165016131E-003 7.602059979888E+000
3.451017379633E+01 3.58063e-08 -5.973080817910E-013 -8.97516 -12.4961 -2.592684150585E+001 -7.812597495378E-003 7.602059979831E+000
3.460796331650E+01 3.591e-08 -6.302506768381E-013 -8.97414 -12.4505 -2.592976332394E+001 -8.658994126010E-003 7.602059979767E+000
3.470816153103E+01 3.60164e-08 -6.675678723578E-013 -8.97306 -12.4074 -2.593288055976E+001 -9.539066284277E-003 7.602059979699E+000
3.481291092943E+01 3.61281e-08 -7.108299103866E-013 -8.97189 -12.3623 -2.593624312512E+001 -1.055700069112E-002 7.602059979624E+000
3.490933369178E+01 3.62311e-08 -7.544319285286E-013 -8.9708 -12.3275 -2.593940300516E+001 -1.140870482057E-002 7.602059979553E+000
3.502345132923E+01 3.63533e-08 -8.108661854962E-013 -8.96948 -12.2846 -2.594319694802E+001 -1.255648093128E-002 7.602059979465E+000
3.514062519384E+01 3.64792e-08 -8.746207482266E-013 -8.96811 -12.2451 -2.594712385916E+001 -1.371141209474E-002 7.602059979370E+000
3.526063446020E+01 3.66086e-08 -9.459428186137E-013 -8.96671 -12.2071 -2.595115706135E+001 -1.492084689071E-002 7.602059979269E+000
3.538033105497E+01 3.6738e-08 -1.023466502082E-012 -8.96531 -12.1718 -2.595518110122E+001 -1.613419433622E-002 7.602059979163E+000
3.553163596824E+01 3.69022e-08 -1.129597563478E-012 -8.96355 -12.1373 -2.596025654834E+001 -1.739926787676E-002 7.602059979023E+000
3.566847707448E+01 3.70513e-08 -1.233047107919E-012 -8.96196 -12.1052 -2.596483468226E+001 -1.866856807646E-002 7.602059978889E+000
3.580877604784E+01 3.72047e-08 -1.347797004679E-012 -8.96033 -12.0695 -2.596953099491E+001 -2.019803579794E-002 7.602059978747E+000
3.593270917836E+01 3.73408e-08 -1.457050108445E-012 -8.95889 -12.0412 -2.597367234534E+001 -2.149083747252E-002 7.602059978616E+000
3.609100901566E+01 3.75151e-08 -1.606058329401E-012 -8.95705 -12.0123 -2.597895013992E+001 -2.287528788181E-002 7.602059978441E+000
3.623463127743E+01 3.7674e-08 -1.749841730097E-012 -8.95539 -11.9866 -2.598373878284E+001 -2.418431186489E-002 7.602059978276E+000
3.638707708159E+01 3.78433e-08 -1.912532044642E-012 -8.95362 -11.9567 -2.598884143468E+001 -2.580434459051E-002 7.602059978093E+000
3.654131797652E+01 3.80153e-08 -2.089036234873E-012 -8.95182 -11.927 -2.599400856565E+001 -2.752393130506E-002 7.602059977900E+000
3.670347316577E+01 3.81968e-08 -2.286974524152E-012 -8.94993 -11.9007 -2.599943461370E+001 -2.912095198918E-002 7.602059977689E+000
3.685866888402E+01 3.83714e-08 -2.487219247270E-012 -8.94813 -11.8783 -2.600462735271E+001 -3.054346974860E-002 7.602059977480E+000
3.702339547005E+01 3.85574e-08 -2.711595718519E-012 -8.94621 -11.8527 -2.601015981567E+001 -3.225600562125E-002 7.602059977248E+000
3.719360957399E+01 3.87505e-08 -2.958492731957E-012 -8.94421 -11.8248 -2.601589933124E+001 -3.425165144532E-002 7.602059977000E+000
3.735559545270E+01 3.89351e-08 -3.207551760663E-012 -8.94231 -11.8023 -2.602138240286E+001 -3.591653353237E-002 7.602059976754E+000
3.752696519587E+01 3.91313e-08 -3.484720754475E-012 -8.94028 -11.7798 -2.602721136851E+001 -3.766079757156E-002 7.602059976485E+000
3.768192994979E+01 3.93094e-08 -3.748868056490E-012 -8.93843 -11.7567 -2.603253452916E+001 -3.955556428110E-002 7.602059976233E+000
3.783575699985E+01 3.94871e-08 -4.025368060010E-012 -8.93658 -11.7345 -2.603786409954E+001 -4.146165342036E-002 7.602059975974E+000
3.801141082735E+01 3.96909e-08 -4.357347939864E-012 -8.93444 -11.7131 -2.604400262969E+001 -4.335786349646E-002 7.602059975669E+000
3.818522646049E+01 3.98935e-08 -4.702148830766E-012 -8.93231 -11.6916 -2.605014746578E+001 -4.534480816906E-002 7.602059975356E+000
3.835013183559E+01 4.00867e-08 -5.046460428295E-012 -8.93025 -11.669 -2.605607186391E+001 -4.754851720072E-002 7.602059975049E+000
3.849486538084E+01 4.0257e-08 -5.363513265964E-012 -8.92842 -11.6503 -2.606133979201E+001 -4.944917972108E-002 7.602059974772E+000
3.864443022164E+01 4.04337e-08 -5.705059511860E-012 -8.9265 -11.6327 -2.606684645473E+001 -5.126819912879E-002 7.602059974476E+000
3.879418239488E+01 4.06115e-08 -6.060996495021E-012 -8.92456 -11.6151 -2.607242798161E+001 -5.316171373233E-002 7.602059974172E+000
3.895975799500E+01 4.0809e-08 -6.472345165119E-012 -8.92238 -11.5944 -2.607870902160E+001 -5.549386011901E-002 7.602059973826E+000
3.906720449474E+01 4.09377e-08 -6.749970783260E-012 -8.92094 -11.5811 -2.608284768335E+001 -5.703532160597E-002 7.602059973595E+000
3.920194483137E+01 4.10996e-08 -7.110037081753E-012 -8.91911 -11.5653 -2.608810161963E+001 -5.891698519356E-002 7.602059973299E+000
3.936255696944E+01 4.12936e-08 -7.556254129042E-012 -8.9169 -11.5472 -2.609445466426E+001 -6.112604509994E-002 7.602059972937E+000
3.954485272949E+01 4.1515e-08 -8.086016765137E-012 -8.91434 -11.5261 -2.610181608356E+001 -6.381948052449E-002 7.602059972513E+000
3.971880455340E+01 4.17275e-08 -8.616647426064E-012 -8.91184 -11.5053 -2.610901895265E+001 -6.658340022808E-002 7.602059972094E+000
3.991183679535E+01 4.19648e-08 -9.235720149727E-012 -8.909 -11.4829 -2.611718651474E+001 -6.967181545563E-002 7.602059971614E+000
4.006791348036E+01 4.21577e-08 -9.759470263955E-012 -8.90665 -11.4657 -2.612392787079E+001 -7.211034688764E-002 7.602059971213E+000
4.023247839869E+01 4.23624e-08 -1.033465379560E-011 -8.90412 -11.4472 -2.613121054462E+001 -7.482428373579E-002 7.602059970779E+000
4.039217824289E+01 4.25621e-08 -1.091749053404E-011 -8.9016 -11.4283 -2.613844918904E+001 -7.773647323261E-002 7.602059970344E+000
4.056417223730E+01 4.27785e-08 -1.157423857074E-011 -8.89883 -11.4083 -2.614642151541E+001 -8.089843016947E-002 7.602059969862E+000
4.073778890253E+01 4.29984e-08 -1.226721245658E-011 -8.89596 -11.3896 -2.615466707089E+001 -8.392469674402E-002 7.602059969359E+000
4.089163400950E+01 4.31945e-08 -1.290685554140E-011 -8.89335 -11.3725 -2.616216041646E+001 -8.680719655152E-002 7.602059968901E+000
4.106676967918E+01 4.34191e-08 -1.366767006371E-011 -8.89031 -11.3518 -2.617091402436E+001 -9.043425439505E-002 7.602059968363E+000
4.123393282016E+01 4.36351e-08 -1.442791539944E-011 -8.88732 -11.333 -2.617949481430E+001 -9.382694704715E-002 7.602059967833E+000
4.139250958170E+01 4.38413e-08 -1.517914475699E-011 -8.88443 -11.316 -2.618782438595E+001 -9.694091489756E-002 7.602059967316E+000
4.155476623099E+01 4.40538e-08 -1.597921733528E-011 -8.88139 -11.2979 -2.619656395321E+001 -1.003900694554E-001 7.602059966771E+000
4.173278812844E+01 4.42886e-08 -1.689735835707E-011 -8.87795 -11.2773 -2.620644519259E+001 -1.044948240067E-001 7.602059966154E+000
4.188972089843E+01 4.44972e-08 -1.774347662710E-011 -8.87483 -11.2596 -2.621539004777E+001 -1.081000201847E-001 7.602059965593E+000
4.204674371141E+01 4.47074e-08 -1.862444649128E-011 -8.87165 -11.2426 -2.622453728860E+001 -1.116240684138E-001 7.602059965015E+000
4.220283143035E+01 4.4918e-08 -1.953472264029E-011 -8.8684 -11.2257 -2.623387161643E+001 -1.152406209847E-001 7.602059964424E+000
4.237708799751E+01 4.51549e-08 -2.059515385551E-011 -8.86467 -11.2056 -2.624460287793E+001 -1.196902448700E-001 7.602059963743E+000
4.254496267924E+01 4.53852e-08 -2.166440819274E-011 -8.86097 -11.1865 -2.625521974379E+001 -1.240859571080E-001 7.602059963066E+000
4.273918554358E+01 4.5654e-08 -2.295934391604E-011 -8.85658 -11.1659 -2.626784599874E+001 -1.288520297445E-001 7.602059962256E+000
4.290982465357E+01 4.58925e-08 -2.414910632626E-011 -8.8526 -11.1471 -2.627928262383E+001 -1.333946642104E-001 7.602059961519E+000
4.308307393953E+01 4.61369e-08 -2.541312897930E-011 -8.84844 -11.1268 -2.629123897420E+001 -1.384876984285E-001 7.602059960746E+000
4.323694337080E+01 4.6356e-08 -2.658507324363E-011 -8.84464 -11.11 -2.630214100675E+001 -1.427762602799E-001 7.602059960038E+000
4.339518232871E+01 4.65833e-08 -2.783717969664E-011 -8.84065 -11.0935 -2.631360030335E+001 -1.470111199537E-001 7.602059959288E+000
4.356389709269E+01 4.68281e-08 -2.922670197377E-011 -8.83628 -11.0749 -2.632615482842E+001 -1.519663489533E-001 7.602059958462E+000
4.374225716098E+01 4.70895e-08 -3.076364492547E-011 -8.83151 -11.0543 -2.633984711891E+001 -1.576877635802E-001 7.602059957560E+000
4.390376752489E+01 4.73288e-08 -3.221836744218E-011 -8.82709 -11.0367 -2.635255666381E+001 -1.626282179643E-001 7.602059956716E+000
4.405478400918E+01 4.75548e-08 -3.363085686275E-011 -8.82286 -11.0215 -2.636469872215E+001 -1.668735712124E-001 7.602059955902E+000
4.421787907219E+01 4.78013e-08 -3.521438866575E-011 -8.81816 -11.0041 -2.637817825172E+001 -1.719239962302E-001 7.602059954996E+000
4.438382460325E+01 4.8055e-08 -3.689607677180E-011 -8.81325 -10.9845 -2.639228184340E+001 -1.779108497317E-001 7.602059954043E+000
4.455205984387E+01 4.83151e-08 -3.867573373570E-011 -8.80816 -10.9671 -2.640689793892E+001 -1.831429577721E-001 7.602059953046E+000
4.470008830896E+01 4.85466e-08 -4.029960999800E-011 -8.80357 -10.9525 -2.642008122286E+001 -1.874863811304E-001 7.602059952140E+000
4.486797603168E+01 4.88121e-08 -4.220961828277E-011 -8.79825 -10.9351 -2.643534875470E+001 -1.929199359470E-001 7.602059951080E+000
4.502704974179E+01 4.90668e-08 -4.409748255459E-011 -8.79302 -10.9159 -2.645036350682E+001 -1.993075412668E-001 7.602059950042E+000
4.519377023447E+01 4.9337e-08 -4.616303395096E-011 -8.7875 -10.8998 -2.646621155532E+001 -2.043814403517E-001 7.602059948918E+000
4.536570135617E+01 4.96193e-08 -4.836031179479E-011 -8.78162 -10.8856 -2.648312816019E+001 -2.084195613731E-001 7.602059947719E+000
4.550624310768E+01 4.9853e-08 -5.022675250687E-011 -8.7767 -10.8678 -2.649723824173E+001 -2.148156094864E-001 7.602059946708E+000
4.567009513167E+01 5.01289e-08 -5.249540816742E-011 -8.77084 -10.8506 -2.651405637453E+001 -2.206681616286E-001 7.602059945491E+000
4.582332696776E+01 5.03903e-08 -5.469040033892E-011 -8.76521 -10.8378 -2.653022852284E+001 -2.244525411212E-001 7.602059944317E+000
4.598468691707E+01 5.06693e-08 -5.707068536709E-011 -8.75921 -10.8235 -2.654746904170E+001 -2.289451467530E-001 7.602059943040E+000
4.615087669083E+01 5.09607e-08 -5.961683413444E-011 -8.75293 -10.8065 -2.656549291914E+001 -2.348048715359E-001 7.602059941680E+000
4.630640022819E+01 5.12373e-08 -6.208521542665E-011 -8.7468 -10.7919 -2.658307610829E+001 -2.396008613108E-001 7.602059940365E+000
4.645928602338E+01 5.15132e-08 -6.460572589820E-011 -8.74059 -10.7736 -2.660089899986E+001 -2.465440595584E-001 7.602059939029E+000
4.659735744331E+01 5.17657e-08 -6.696601773481E-011 -8.73498 -10.7625 -2.661700786067E+001 -2.498565444256E-001 7.602059937787E+000
4.674585615463E+01 5.2041e-08 -6.954572467396E-011 -8.72894 -10.7579 -2.663440721474E+001 -2.491487189071E-001 7.602059936410E+000
4.689841602407E+01 5.23278e-08 -7.223731375579E-011 -8.72274 -10.7479 -2.665224946844E+001 -2.515028310610E-001 7.602059934952E+000
4.705311031056E+01 5.26229e-08 -7.503885224027E-011 -8.71639 -10.7363 -2.667048520456E+001 -2.547503005115E-001 7.602059933428E+000
4.721193293537E+01 5.29304e-08 -7.800053022923E-011 -8.70965 -10.722 -2.668983676371E+001 -2.594247020928E-001 7.602059931813E+000
4.737368943938E+01 5.32486e-08 -8.112003454280E-011 -8.70263 -10.7078 -2.670999882498E+001 -2.639467844668E-001 7.602059930115E+000
4.750009080770E+01 5.35009e-08 -8.363341575978E-011 -8.69689 -10.6945 -2.672646786115E+001 -2.687114943166E-001 7.602059928747E+000
4.765983002966E+01 5.38247e-08 -8.693482898600E-011 -8.68932 -10.6751 -2.674820947537E+001 -2.763751510595E-001 7.602059926966E+000
4.780583507904E+01 5.41257e-08 -9.007791952928E-011 -8.68219 -10.6593 -2.676865987413E+001 -2.821855180599E-001 7.602059925282E+000
4.797130248567E+01 5.4473e-08 -9.376811526031E-011 -8.67389 -10.6451 -2.679251649522E+001 -2.862599295367E-001 7.602059923308E+000
4.812298974680E+01 5.47973e-08 -9.723657022169E-011 -8.6661 -10.6367 -2.681492925736E+001 -2.869275845847E-001 7.602059921434E+000
4.826179452405E+01 5.50992e-08 -1.004722128685E-010 -8.6589 -10.628 -2.683562434797E+001 -2.881285956296E-001 7.602059919663E+000
4.840740201092E+01 5.54214e-08 -1.039316332502E-010 -8.65132 -10.6212 -2.685745458323E+001 -2.878757552876E-001 7.602059917746E+000
4.855476726200E+01 5.57532e-08 -1.074727905485E-010 -8.64365 -10.6172 -2.687955349409E+001 -2.856679207166E-001 7.602059915743E+000
4.870470493573E+01 5.60969e-08 -1.111187744325E-010 -8.63593 -10.6106 -2.690179084480E+001 -2.851930272271E-001 7.602059913639E+000
4.885380229437E+01 5.64447e-08 -1.148017938200E-010 -8.62823 -10.6044 -2.692394621164E+001 -2.844377693957E-001 7.602059911481E+000
4.902246023287E+01 5.68458e-08 -1.190252731981E-010 -8.61946 -10.5978 -2.694922009207E+001 -2.832894357771E-001 7.602059908958E+000
4.919658907910E+01 5.72684e-08 -1.234733986202E-010 -8.61034 -10.5875 -2.697546122470E+001 -2.843143639272E-001 7.602059906259E+000
4.935018686675E+01 5.76487e-08 -1.274762236131E-010 -8.60215 -10.5813 -2.699904738202E+001 -2.832883131855E-001 7.602059903798E+000
4.951127457872E+01 5.80554e-08 -1.317249242420E-010 -8.59351 -10.5758 -2.702391843625E+001 -2.814800522816E-001 7.602059901131E+000
4.965200057955E+01 5.84173e-08 -1.354942731266E-010 -8.58593 -10.5683 -2.704575103125E+001 -2.816755115727E-001 7.602059898729E+000
4.980421964201E+01 5.88161e-08 -1.396378072975E-010 -8.5776 -10.5627 -2.706973813078E+001 -2.801329792328E-001 7.602059896052E+000
4.997441303636E+01 5.92711e-08 -1.443194796642E-010 -8.56825 -10.5577 -2.709666776097E+001 -2.776423214498E-001 7.602059892959E+000
5.013589634220E+01 5.9712e-08 -1.488314325780E-010 -8.55934 -10.55 -2.712232474904E+001 -2.770926295818E-001 7.602059889925E+000
5.028387249153E+01 6.01241e-08 -1.530215767646E-010 -8.55108 -10.5464 -2.714611116220E+001 -2.744219727608E-001 7.602059887058E+000
5.044071377308E+01 6.05695e-08 -1.575033658916E-010 -8.54229 -10.5407 -2.717145099320E+001 -2.727119950132E-001 7.602059883924E+000
5.059224097745E+01 6.10086e-08 -1.619106085277E-010 -8.53369 -10.5321 -2.719618087893E+001 -2.729400241339E-001 7.602059880802E+000
5.073211940894E+01 6.14217e-08 -1.660463164468E-010 -8.52562 -10.5266 -2.721943651843E+001 -2.715510844898E-001 7.602059877835E+000
5.088613788647E+01 6.18856e-08 -1.706588013226E-010 -8.51662 -10.5202 -2.724535623838E+001 -2.702164863438E-001 7.602059874470E+000
5.103494153480E+01 6.23431e-08 -1.751908918356E-010 -8.50785 -10.5126 -2.727060066440E+001 -2.697463079507E-001 7.602059871118E+000
5.118326111180E+01 6.28084e-08 -1.797768901860E-010 -8.49902 -10.5075 -2.729604281687E+001 -2.677031890968E-001 7.602059867676E+000
5.132409340960E+01 6.32592e-08 -1.841722987678E-010 -8.49058 -10.5038 -2.732034388979E+001 -2.650206456276E-001 7.602059864311E+000
5.149028254302E+01 6.38024e-08 -1.894169901786E-010 -8.48061 -10.4979 -2.734906597640E+001 -2.628350833488E-001 7.602059860217E+000
5.164114800181E+01 6.43065e-08 -1.942357877653E-010 -8.47155 -10.4938 -2.737518202156E+001 -2.600876783894E-001 7.602059856381E+000
5.177827582265E+01 6.4774e-08 -1.986524543492E-010 -8.46332 -10.4899 -2.739886610113E+001 -2.576965981346E-001 7.602059852795E+000
5.190940214773E+01 6.52293e-08 -2.029200006590E-010 -8.45547 -10.485 -2.742150058053E+001 -2.561619384815E-001 7.602059849275E+000
5.205861444135E+01 6.57575e-08 -2.078307041271E-010 -8.44651 -10.4807 -2.744731407231E+001 -2.537068490556E-001 7.602059845160E+000
5.220287407702E+01 6.62787e-08 -2.126159872266E-010 -8.43784 -10.478 -2.747229822338E+001 -2.504621734721E-001 7.602059841067E+000
5.234695638299E+01 6.68097e-08 -2.174198796448E-010 -8.42919 -10.4761 -2.749720415636E+001 -2.468344816051E-001 7.602059836866E+000
5.251392278715E+01 6.74384e-08 -2.230132129742E-010 -8.41922 -10.4738 -2.752595417360E+001 -2.427699321989E-001 7.602059831853E+000
5.268475935191E+01 6.80967e-08 -2.287737846598E-010 -8.40906 -10.4703 -2.755523161336E+001 -2.393226462181E-001 7.602059826559E+000
5.282559551627E+01 6.86511e-08 -2.335599592535E-010 -8.40071 -10.4673 -2.757928070325E+001 -2.366041640257E-001 7.602059822069E+000
5.294293688843E+01 6.91213e-08 -2.375706841853E-010 -8.39377 -10.4653 -2.759926560653E+001 -2.341035689333E-001 7.602059818238E+000
5.308482702167E+01 6.96999e-08 -2.424429864086E-010 -8.38542 -10.4632 -2.762332300179E+001 -2.309381106092E-001 7.602059813497E+000
5.324447310665E+01 7.03642e-08 -2.479518807894E-010 -8.37608 -10.461 -2.765025089792E+001 -2.273752229658E-001 7.602059808016E+000
5.341712999052E+01 7.1099e-08 -2.539362060679E-010 -8.36605 -10.4595 -2.767915202504E+001 -2.232128532997E-001 7.602059801913E+000
5.358777929779E+01 7.1842e-08 -2.598687756812E-010 -8.35623 -10.4581 -2.770742575438E+001 -2.191287673039E-001 7.602059795699E+000
5.374337426865E+01 7.25341e-08 -2.652958708954E-010 -8.34738 -10.4568 -2.773294435216E+001 -2.155422719254E-001 7.602059789873E+000
5.390836603459E+01 7.32836e-08 -2.710633489993E-010 -8.33809 -10.4562 -2.775970984744E+001 -2.115198771629E-001 7.602059783527E+000
5.404360284271E+01 7.39099e-08 -2.757968118101E-010 -8.33056 -10.4557 -2.778140533997E+001 -2.082547401389E-001 7.602059778195E+000
5.416550216176E+01 7.44838e-08 -2.800660544464E-010 -8.32384 -10.4556 -2.780077276844E+001 -2.052438434437E-001 7.602059773288E+000
5.431879732315E+01 7.52181e-08 -2.854345194665E-010 -8.31548 -10.4558 -2.782486412234E+001 -2.014372521480E-001 7.602059766979E+000
5.447583936635E+01 7.59851e-08 -2.909310273808E-010 -8.30703 -10.4561 -2.784921958116E+001 -1.975915358499E-001 7.602059760357E+000
5.462706797654E+01 7.67378e-08 -2.962217138174E-010 -8.29898 -10.4562 -2.787238939814E+001 -1.940848740183E-001 7.602059753826E+000
5.477268410886E+01 7.74758e-08 -3.013135526740E-010 -8.29133 -10.4566 -2.789444212021E+001 -1.906673784848E-001 7.602059747393E+000
5.490992149726E+01 7.81833e-08 -3.061075463901E-010 -8.2842 -10.4569 -2.791499126763E+001 -1.875570697019E-001 7.602059741202E+000
5.503841354710E+01 7.88563e-08 -3.105944857219E-010 -8.27758 -10.457 -2.793404944069E+001 -1.848195943012E-001 7.602059735290E+000
5.518882717564E+01 7.96571e-08 -3.158438314556E-010 -8.26991 -10.4575 -2.795614168755E+001 -1.815154089760E-001 7.602059728228E+000
5.535550688822E+01 8.05611e-08 -3.216524831992E-010 -8.26151 -10.4581 -2.798034754661E+001 -1.779407759114E-001 7.602059720222E+000
5.551349691655E+01 8.14343e-08 -3.271510364795E-010 -8.25363 -10.4588 -2.800304254273E+001 -1.746168593504E-001 7.602059712457E+000
5.567099209733E+01 8.23205e-08 -3.326210050216E-010 -8.24586 -10.4599 -2.802542917302E+001 -1.712237810198E-001 7.602059704545E+000
5.583245969033E+01 8.32455e-08 -3.382140152010E-010 -8.23799 -10.461 -2.804812069177E+001 -1.678322686718E-001 7.602059696255E+000
5.597583035677E+01 8.4081e-08 -3.431674931619E-010 -8.23106 -10.4621 -2.806806260334E+001 -1.648729781707E-001 7.602059688740E+000
5.613013763242E+01 8.49952e-08 -3.484824374951E-010 -8.22369 -10.4637 -2.808930328534E+001 -1.616306682838E-001 7.602059680490E+000
5.628613046631E+01 8.59352e-08 -3.538349709311E-010 -8.21632 -10.4653 -2.811052722474E+001 -1.584314131264E-001 7.602059671978E+000
5.644553646552E+01 8.69122e-08 -3.592838204338E-010 -8.20888 -10.4671 -2.813197316060E+001 -1.552131231198E-001 7.602059663100E+000
5.660871403635E+01 8.79298e-08 -3.648341139225E-010 -8.20135 -10.4696 -2.815365271287E+001 -1.518116466470E-001 7.602059653823E+000
5.675330370131E+01 8.88462e-08 -3.697264547849E-010 -8.19476 -10.4717 -2.817262845286E+001 -1.489149131583E-001 7.602059645443E+000
5.688739690985E+01 8.97085e-08 -3.742415931521E-010 -8.18872 -10.4739 -2.819003126224E+001 -1.461783194244E-001 7.602059637536E+000
5.701203018130E+01 9.05208e-08 -3.784144531415E-010 -8.18317 -10.4765 -2.820602639126E+001 -1.435567046641E-001 7.602059630071E+000
5.714463152453E+01 9.13964e-08 -3.828273897005E-010 -8.17733 -10.4791 -2.822284866550E+001 -1.408600076786E-001 7.602059622003E+000
5.730171191108E+01 9.24489e-08 -3.880186306823E-010 -8.1705 -10.4827 -2.824251740519E+001 -1.376241485049E-001 7.602059612281E+000
5.745650822266E+01 9.35022e-08 -3.930886958491E-010 -8.16387 -10.4868 -2.826161274052E+001 -1.343568208028E-001 7.602059602525E+000
5.761343405545E+01 9.45865e-08 -3.981798710261E-010 -8.15726 -10.491 -2.828067071265E+001 -1.311479960958E-001 7.602059592456E+000
5.774840153819E+01 9.55323e-08 -4.025178348810E-010 -8.15165 -10.495 -2.829682770006E+001 -1.283486109190E-001 7.602059583653E+000
5.789685730337E+01 9.65867e-08 -4.072410958805E-010 -8.14557 -10.4997 -2.831434056518E+001 -1.252681556762E-001 7.602059573817E+000
5.803925531674E+01 9.76119e-08 -4.117234791925E-010 -8.13982 -10.5043 -2.833088702548E+001 -1.224066406753E-001 7.602059564231E+000
5.817918692564E+01 9.86326e-08 -4.160815400565E-010 -8.13426 -10.5091 -2.834691993544E+001 -1.195934261376E-001 7.602059554669E+000
5.833714647334E+01 9.98005e-08 -4.209413171583E-010 -8.12807 -10.5148 -2.836474007769E+001 -1.164187715583E-001 7.602059543704E+000
5.846614593307E+01 1.00767e-07 -4.248627307593E-010 -8.12309 -10.5195 -2.837908039455E+001 -1.139250651215E-001 7.602059534615E+000
5.859777441489E+01 1.01764e-07 -4.288202496509E-010 -8.11808 -10.5245 -2.839351812419E+001 -1.113824363745E-001 7.602059525217E+000
5.875155763183E+01 1.02943e-07 -4.333837557709E-010 -8.11231 -10.5307 -2.841011893436E+001 -1.084017419430E-001 7.602059514080E+000
5.889818078089E+01 1.04083e-07 -4.376748310759E-010 -8.10691 -10.5365 -2.842567534214E+001 -1.057066073091E-001 7.602059503303E+000
5.904743841679E+01 1.05257e-07 -4.419833057757E-010 -8.10151 -10.5428 -2.844122371995E+001 -1.029495301208E-001 7.602059492175E+000
5.919278519030E+01 1.06414e-07 -4.461173582191E-010 -8.09636 -10.5492 -2.845605960051E+001 -1.003173681269E-001 7.602059481186E+000
5.935676626326E+01 1.07736e-07 -4.507118901051E-010 -8.09068 -10.556 -2.847242482565E+001 -9.751974583193E-002 7.602059468611E+000
5.951089202600E+01 1.08995e-07 -4.549619629203E-010 -8.08547 -10.563 -2.848742468003E+001 -9.486828900346E-002 7.602059456622E+000
5.966870718273E+01 1.10299e-07 -4.592442456318E-010 -8.08028 -10.5698 -2.850237206852E+001 -9.232457935024E-002 7.602059444177E+000
5.985593435981E+01 1.11866e-07 -4.642387242844E-010 -8.07431 -10.5781 -2.851955723928E+001 -8.940610305354E-002 7.602059429195E+000
6.004646789972E+01 1.13482e-07 -4.692230176290E-010 -8.06846 -10.5865 -2.853641598046E+001 -8.657007162391E-002 7.602059413712E+000
6.023998275486E+01 1.15146e-07 -4.741904809584E-010 -8.06274 -10.5948 -2.855287715170E+001 -8.386798119284E-002 7.602059397747E+000
6.044048206604E+01 1.16893e-07 -4.792368673783E-010 -8.05707 -10.6033 -2.856921447325E+001 -8.121413855845E-002 7.602059380958E+000
6.061828418586E+01 1.18461e-07 -4.836322067117E-010 -8.05225 -10.6106 -2.858308297648E+001 -7.902242026162E-002 7.602059365866E+000
